,track_uri,track_name,artist_name,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
548,spotify:track:2Gq636OOGgxCTqEuzCZhsa,"Tiago PZK: Bzrp Music Sessions, Vol. 48",Bizarrap,"('argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino')",0.656,0.823,1,-3.059,0,0.315,0.47,0.0,0.103,0.755,96.474,audio_features,2Gq636OOGgxCTqEuzCZhsa,https://api.spotify.com/v1/tracks/2Gq636OOGgxCTqEuzCZhsa,https://api.spotify.com/v1/audio-analysis/2Gq636OOGgxCTqEuzCZhsa,160000,4
549,spotify:track:35UUpTmrcFXNIVIN26ujXl,Relación - Remix,Sech,"('latin', 'panamanian pop', 'reggaeton', 'trap latino')",0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,audio_features,35UUpTmrcFXNIVIN26ujXl,https://api.spotify.com/v1/tracks/35UUpTmrcFXNIVIN26ujXl,https://api.spotify.com/v1/audio-analysis/35UUpTmrcFXNIVIN26ujXl,247308,4
550,spotify:track:1zLBsSVxETQOfINOLYvT5m,GIRL LIKE ME,Black Eyed Peas,"('dance pop', 'pop', 'pop rap')",0.965,0.485,2,-8.784,1,0.191,0.0206,0.0237,0.0655,0.312,124.025,audio_features,1zLBsSVxETQOfINOLYvT5m,https://api.spotify.com/v1/tracks/1zLBsSVxETQOfINOLYvT5m,https://api.spotify.com/v1/audio-analysis/1zLBsSVxETQOfINOLYvT5m,222523,4
551,spotify:track:1ycIhjQ4fQp2WqNFpSDEcX,Te Olvido,Manuel Turizo,"('colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino')",0.704,0.698,0,-4.679,0,0.306,0.238,0.0,0.109,0.61,177.867,audio_features,1ycIhjQ4fQp2WqNFpSDEcX,https://api.spotify.com/v1/tracks/1ycIhjQ4fQp2WqNFpSDEcX,https://api.spotify.com/v1/audio-analysis/1ycIhjQ4fQp2WqNFpSDEcX,211436,4
552,spotify:track:21N4Buj4xsyLb218lYle61,Chica Ideal,Sebastian Yatra,"('colombian pop', 'latin', 'reggaeton colombiano')",0.574,0.891,0,-3.665,0,0.157,0.0847,0.0,0.16,0.707,100.978,audio_features,21N4Buj4xsyLb218lYle61,https://api.spotify.com/v1/tracks/21N4Buj4xsyLb218lYle61,https://api.spotify.com/v1/audio-analysis/21N4Buj4xsyLb218lYle61,183240,4
553,spotify:track:1ZN2Dat0KrO0xqr9t8QP9r,Dejaría Todo,CNCO,"('boy band', 'latin', 'latin pop', 'reggaeton')",0.702,0.758,9,-4.405,1,0.278,0.14,0.0,0.111,0.837,167.915,audio_features,1ZN2Dat0KrO0xqr9t8QP9r,https://api.spotify.com/v1/tracks/1ZN2Dat0KrO0xqr9t8QP9r,https://api.spotify.com/v1/audio-analysis/1ZN2Dat0KrO0xqr9t8QP9r,188598,4
554,spotify:track:7AUhck1sPy11OExQmDDx4P,De Vuelta Pa' La Vuelta,Daddy Yankee,"('latin', 'latin hip hop', 'reggaeton', 'trap latino')",0.665,0.94,5,-3.606,1,0.0553,0.434,0.0,0.0914,0.752,93.725,audio_features,7AUhck1sPy11OExQmDDx4P,https://api.spotify.com/v1/tracks/7AUhck1sPy11OExQmDDx4P,https://api.spotify.com/v1/audio-analysis/7AUhck1sPy11OExQmDDx4P,231593,4
555,spotify:track:63aj87TQG6F3RVO5nbG2VQ,In Da Getto,J Balvin,"('latin', 'reggaeton', 'reggaeton colombiano', 'trap latino')",0.915,0.72,8,-3.126,1,0.0459,0.025,1.42e-05,0.0942,0.631,126.986,audio_features,63aj87TQG6F3RVO5nbG2VQ,https://api.spotify.com/v1/tracks/63aj87TQG6F3RVO5nbG2VQ,https://api.spotify.com/v1/audio-analysis/63aj87TQG6F3RVO5nbG2VQ,131067,4
556,spotify:track:7r9ZhitdQBONTFOiJW5mr8,Reloj,Rauw Alejandro,"('puerto rican pop', 'trap latino')",0.823,0.537,8,-2.639,1,0.209,0.176,3.98e-06,0.123,0.615,175.946,audio_features,7r9ZhitdQBONTFOiJW5mr8,https://api.spotify.com/v1/tracks/7r9ZhitdQBONTFOiJW5mr8,https://api.spotify.com/v1/audio-analysis/7r9ZhitdQBONTFOiJW5mr8,231595,4
557,spotify:track:7x4ASXYEKfQBCewcZhK776,"Ay, DiOs Mío!",KAROL G,"('latin', 'reggaeton', 'reggaeton colombiano', 'trap latino')",0.718,0.712,11,-4.366,1,0.174,0.512,0.00121,0.104,0.531,180.034,audio_features,7x4ASXYEKfQBCewcZhK776,https://api.spotify.com/v1/tracks/7x4ASXYEKfQBCewcZhK776,https://api.spotify.com/v1/audio-analysis/7x4ASXYEKfQBCewcZhK776,189653,4
558,spotify:track:4WkEH0PgystZUaN6QU6Z0B,Maldita Foto,TINI,"('latin pop', 'pop argentino')",0.743,0.674,2,-4.201,1,0.129,0.15,0.0,0.0986,0.932,174.024,audio_features,4WkEH0PgystZUaN6QU6Z0B,https://api.spotify.com/v1/tracks/4WkEH0PgystZUaN6QU6Z0B,https://api.spotify.com/v1/audio-analysis/4WkEH0PgystZUaN6QU6Z0B,190345,4
559,spotify:track:5u7twkeask1VIyDeNTElSU,Sal y Perrea,Sech,"('latin', 'panamanian pop', 'reggaeton', 'trap latino')",0.786,0.899,10,-0.515,1,0.127,0.192,0.000189,0.299,0.813,90.025,audio_features,5u7twkeask1VIyDeNTElSU,https://api.spotify.com/v1/tracks/5u7twkeask1VIyDeNTElSU,https://api.spotify.com/v1/audio-analysis/5u7twkeask1VIyDeNTElSU,216510,4
560,spotify:track:41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,Bad Bunny,"('latin', 'reggaeton', 'trap latino')",0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.824,129.928,audio_features,41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/tracks/41wtwzCZkXwpnakmwJ239F,https://api.spotify.com/v1/audio-analysis/41wtwzCZkXwpnakmwJ239F,170972,4
561,spotify:track:2bgcUk2A3jjKbCJ7KPquTi,Mi Niña,Wisin,"('latin', 'latin hip hop', 'reggaeton', 'trap latino')",0.823,0.821,8,-3.402,0,0.166,0.31,4.28e-06,0.143,0.791,99.999,audio_features,2bgcUk2A3jjKbCJ7KPquTi,https://api.spotify.com/v1/tracks/2bgcUk2A3jjKbCJ7KPquTi,https://api.spotify.com/v1/audio-analysis/2bgcUk2A3jjKbCJ7KPquTi,213314,4
562,spotify:track:70uX4beGHc1nQikXveOknp,Mala Costumbre,Manuel Turizo,"('colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino')",0.823,0.772,0,-4.935,1,0.0591,0.243,0.0,0.118,0.582,96.001,audio_features,70uX4beGHc1nQikXveOknp,https://api.spotify.com/v1/tracks/70uX4beGHc1nQikXveOknp,https://api.spotify.com/v1/audio-analysis/70uX4beGHc1nQikXveOknp,230728,4
563,spotify:track:6w8yBI2vthyN9UnwO4UBWb,Entre Nosotros,Tiago PZK,"('trap argentino',)",0.729,0.513,5,-6.345,0,0.0455,0.494,1.1e-06,0.137,0.789,170.064,audio_features,6w8yBI2vthyN9UnwO4UBWb,https://api.spotify.com/v1/tracks/6w8yBI2vthyN9UnwO4UBWb,https://api.spotify.com/v1/audio-analysis/6w8yBI2vthyN9UnwO4UBWb,192353,3
564,spotify:track:6fmQjRuo7XvRFCK2qex5hQ,Mi Cuarto,Jerry Di,"('cubaton', 'dominican pop', 'pop venezolano', 'reggaeton', 'reggaeton flow', 'trap latino')",0.854,0.525,1,-4.426,1,0.214,0.819,0.0,0.146,0.63,97.054,audio_features,6fmQjRuo7XvRFCK2qex5hQ,https://api.spotify.com/v1/tracks/6fmQjRuo7XvRFCK2qex5hQ,https://api.spotify.com/v1/audio-analysis/6fmQjRuo7XvRFCK2qex5hQ,197587,4
565,spotify:track:20ChN6ZWJ2yhuXcE6SKHDM,Wow Wow (feat. Becky G),Maria Becerra,"('pop argentino',)",0.744,0.679,5,-3.51,1,0.0791,0.0654,0.00429,0.0966,0.866,176.024,audio_features,20ChN6ZWJ2yhuXcE6SKHDM,https://api.spotify.com/v1/tracks/20ChN6ZWJ2yhuXcE6SKHDM,https://api.spotify.com/v1/audio-analysis/20ChN6ZWJ2yhuXcE6SKHDM,199773,4
566,spotify:track:73nAK3HgQK8dak83Y2WQ8F,Vida de Rico,Camilo,"('colombian pop', 'reggaeton colombiano')",0.824,0.457,6,-5.428,1,0.0543,0.167,0.0,0.041,0.95,87.977,audio_features,73nAK3HgQK8dak83Y2WQ8F,https://api.spotify.com/v1/tracks/73nAK3HgQK8dak83Y2WQ8F,https://api.spotify.com/v1/audio-analysis/73nAK3HgQK8dak83Y2WQ8F,187427,4
567,spotify:track:7k4t7uLgtOxPwTpFmtJNTY,Tusa,KAROL G,"('latin', 'reggaeton', 'reggaeton colombiano', 'trap latino')",0.803,0.715,2,-3.28,1,0.298,0.295,0.000134,0.0574,0.574,101.085,audio_features,7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/tracks/7k4t7uLgtOxPwTpFmtJNTY,https://api.spotify.com/v1/audio-analysis/7k4t7uLgtOxPwTpFmtJNTY,200960,4
568,spotify:track:0SqqAgdovOE24BzxIClpjw,Yo Perreo Sola,Bad Bunny,"('latin', 'reggaeton', 'trap latino')",0.86,0.758,11,-5.16,1,0.0695,0.021,6.54e-05,0.344,0.453,97.014,audio_features,0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/tracks/0SqqAgdovOE24BzxIClpjw,https://api.spotify.com/v1/audio-analysis/0SqqAgdovOE24BzxIClpjw,172127,4
569,spotify:track:0A37XY67wSdGqkGjtfW6aV,Fantasias - Remix,Rauw Alejandro,"('puerto rican pop', 'trap latino')",0.816,0.72,1,-4.454,1,0.0684,0.206,0.0,0.277,0.78,94.004,audio_features,0A37XY67wSdGqkGjtfW6aV,https://api.spotify.com/v1/tracks/0A37XY67wSdGqkGjtfW6aV,https://api.spotify.com/v1/audio-analysis/0A37XY67wSdGqkGjtfW6aV,267242,4
570,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,telepatía,Kali Uchis,"('colombian pop', 'dance pop', 'pop')",0.653,0.524,11,-9.016,0,0.0502,0.112,0.0,0.203,0.553,83.97,audio_features,6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/tracks/6tDDoYIxWvMLTdKpjFkc1B,https://api.spotify.com/v1/audio-analysis/6tDDoYIxWvMLTdKpjFkc1B,160191,4
571,spotify:track:34LI7rwi9H8w2S5KTHnv1M,Quiéreme Mientras Se Pueda,Manuel Turizo,"('colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino')",0.793,0.782,4,-3.945,1,0.0582,0.447,0.0,0.124,0.81,143.86,audio_features,34LI7rwi9H8w2S5KTHnv1M,https://api.spotify.com/v1/tracks/34LI7rwi9H8w2S5KTHnv1M,https://api.spotify.com/v1/audio-analysis/34LI7rwi9H8w2S5KTHnv1M,191945,4
572,spotify:track:11EnQRgRMJwMAesfkB5pnu,Se Te Nota (with Guaynaa),Lele Pons,"('latin pop', 'viral pop')",0.905,0.686,0,-3.152,1,0.0664,0.0907,0.0,0.266,0.963,103.013,audio_features,11EnQRgRMJwMAesfkB5pnu,https://api.spotify.com/v1/tracks/11EnQRgRMJwMAesfkB5pnu,https://api.spotify.com/v1/audio-analysis/11EnQRgRMJwMAesfkB5pnu,155825,4
573,spotify:track:6NfrH0ANGmgBXyxgV2PeXt,La Difícil,Bad Bunny,"('latin', 'reggaeton', 'trap latino')",0.685,0.848,8,-4.561,0,0.0858,0.0861,7.14e-06,0.0783,0.761,179.87,audio_features,6NfrH0ANGmgBXyxgV2PeXt,https://api.spotify.com/v1/tracks/6NfrH0ANGmgBXyxgV2PeXt,https://api.spotify.com/v1/audio-analysis/6NfrH0ANGmgBXyxgV2PeXt,163084,4
574,spotify:track:5Km4r87BoX2qqtoprYS1gh,LOCATION,KAROL G,"('latin', 'reggaeton', 'reggaeton colombiano', 'trap latino')",0.772,0.758,9,-3.891,1,0.0482,0.0433,0.0,0.295,0.654,115.977,audio_features,5Km4r87BoX2qqtoprYS1gh,https://api.spotify.com/v1/tracks/5Km4r87BoX2qqtoprYS1gh,https://api.spotify.com/v1/audio-analysis/5Km4r87BoX2qqtoprYS1gh,265240,4
575,spotify:track:4agLM5EfiWR2AKMq7gFwcM,Pa Ti,Jennifer Lopez,"('dance pop', 'pop', 'pop rap', 'urban contemporary')",0.86,0.762,9,-2.343,0,0.0447,0.286,0.000148,0.0697,0.763,139.992,audio_features,4agLM5EfiWR2AKMq7gFwcM,https://api.spotify.com/v1/tracks/4agLM5EfiWR2AKMq7gFwcM,https://api.spotify.com/v1/audio-analysis/4agLM5EfiWR2AKMq7gFwcM,230027,4
576,spotify:track:0VWLId2RwPCno9s1cJm2Vy,Travesuras - Remix,Nio Garcia,"('latin', 'latin hip hop', 'reggaeton', 'trap latino')",0.739,0.788,1,-5.198,1,0.0731,0.0513,0.0,0.282,0.473,175.996,audio_features,0VWLId2RwPCno9s1cJm2Vy,https://api.spotify.com/v1/tracks/0VWLId2RwPCno9s1cJm2Vy,https://api.spotify.com/v1/audio-analysis/0VWLId2RwPCno9s1cJm2Vy,324426,4
577,spotify:track:15OjBeqNX3bShsGYQbteRv,La Tóxica,Farruko,"('latin', 'latin hip hop', 'reggaeton', 'trap latino')",0.659,0.701,9,-4.107,1,0.164,0.0882,0.0,0.0866,0.623,91.97,audio_features,15OjBeqNX3bShsGYQbteRv,https://api.spotify.com/v1/tracks/15OjBeqNX3bShsGYQbteRv,https://api.spotify.com/v1/audio-analysis/15OjBeqNX3bShsGYQbteRv,180520,4
578,spotify:track:38RIEav39FGi86jppxO0du,Ignorantes,Bad Bunny,"('latin', 'reggaeton', 'trap latino')",0.85,0.536,1,-5.161,1,0.0599,0.267,3.89e-05,0.0996,0.505,96.029,audio_features,38RIEav39FGi86jppxO0du,https://api.spotify.com/v1/tracks/38RIEav39FGi86jppxO0du,https://api.spotify.com/v1/audio-analysis/38RIEav39FGi86jppxO0du,210607,4
579,spotify:track:0XinBYhf1X3kdvKQHOX971,Tú Me Dejaste De Querer,C. Tangana,"('urbano espanol',)",0.812,0.747,4,-4.611,0,0.15,0.31,0.00412,0.1,0.488,168.025,audio_features,0XinBYhf1X3kdvKQHOX971,https://api.spotify.com/v1/tracks/0XinBYhf1X3kdvKQHOX971,https://api.spotify.com/v1/audio-analysis/0XinBYhf1X3kdvKQHOX971,198500,4
580,spotify:track:1g4cZvi0nLeeIycd0Rkljj,La Niña de la Escuela,Lola Indigo,"('latin pop', 'spanish pop')",0.707,0.876,1,-1.887,1,0.0787,0.173,9.36e-06,0.932,0.853,176.068,audio_features,1g4cZvi0nLeeIycd0Rkljj,https://api.spotify.com/v1/tracks/1g4cZvi0nLeeIycd0Rkljj,https://api.spotify.com/v1/audio-analysis/1g4cZvi0nLeeIycd0Rkljj,204414,4
581,spotify:track:3wBKCNw7BFIalnqe4VXzdK,ADMV - Versión Urbana,Maluma,"('latin', 'reggaeton', 'reggaeton colombiano', 'trap latino')",0.733,0.591,9,-4.046,1,0.148,0.217,0.0,0.0986,0.549,169.905,audio_features,3wBKCNw7BFIalnqe4VXzdK,https://api.spotify.com/v1/tracks/3wBKCNw7BFIalnqe4VXzdK,https://api.spotify.com/v1/audio-analysis/3wBKCNw7BFIalnqe4VXzdK,185263,4
582,spotify:track:0xfmcMetmQwClfYRarKtyY,Alguien Más,Jesse & Joy,"('latin', 'latin arena pop', 'latin pop', 'mexican pop')",0.703,0.73,0,-6.634,1,0.247,0.371,0.0,0.143,0.76,93.94,audio_features,0xfmcMetmQwClfYRarKtyY,https://api.spotify.com/v1/tracks/0xfmcMetmQwClfYRarKtyY,https://api.spotify.com/v1/audio-analysis/0xfmcMetmQwClfYRarKtyY,202027,4
583,spotify:track:2lCkncy6bIB0LTMT7kvrD1,Azul,J Balvin,"('latin', 'reggaeton', 'reggaeton colombiano', 'trap latino')",0.843,0.836,11,-2.474,0,0.0695,0.0816,0.00138,0.0532,0.65,94.018,audio_features,2lCkncy6bIB0LTMT7kvrD1,https://api.spotify.com/v1/tracks/2lCkncy6bIB0LTMT7kvrD1,https://api.spotify.com/v1/audio-analysis/2lCkncy6bIB0LTMT7kvrD1,205933,4
584,spotify:track:56Ta1O7Jxxpjnc6cWdDKUo,Si Me Dices Que Sí,Reik,"('latin', 'latin arena pop', 'latin pop', 'mexican pop')",0.578,0.634,8,-5.979,0,0.333,0.00473,0.0,0.132,0.216,183.89,audio_features,56Ta1O7Jxxpjnc6cWdDKUo,https://api.spotify.com/v1/tracks/56Ta1O7Jxxpjnc6cWdDKUo,https://api.spotify.com/v1/audio-analysis/56Ta1O7Jxxpjnc6cWdDKUo,211652,4
585,spotify:track:2DEZmgHKAvm41k4J3R2E9Y,Safaera,Bad Bunny,"('latin', 'reggaeton', 'trap latino')",0.607,0.829,2,-4.074,1,0.379,0.0103,0.0,0.107,0.685,96.172,audio_features,2DEZmgHKAvm41k4J3R2E9Y,https://api.spotify.com/v1/tracks/2DEZmgHKAvm41k4J3R2E9Y,https://api.spotify.com/v1/audio-analysis/2DEZmgHKAvm41k4J3R2E9Y,295177,4
586,spotify:track:06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,Anuel AA,"('latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino')",0.691,0.765,8,-4.727,1,0.111,0.464,3.29e-06,0.203,0.855,174.021,audio_features,06s3QtMJVXw1AJX3UfvZG1,https://api.spotify.com/v1/tracks/06s3QtMJVXw1AJX3UfvZG1,https://api.spotify.com/v1/audio-analysis/06s3QtMJVXw1AJX3UfvZG1,246000,4
587,spotify:track:2zkVH2daHyjS51g7PRJFDn,¿Qué Ha Pasao'?,Abraham Mateo,"('dominican pop', 'latin', 'latin arena pop', 'latin pop', 'latin viral pop', 'reggaeton', 'spanish pop')",0.648,0.752,7,-4.13,1,0.133,0.315,0.0,0.201,0.405,178.228,audio_features,2zkVH2daHyjS51g7PRJFDn,https://api.spotify.com/v1/tracks/2zkVH2daHyjS51g7PRJFDn,https://api.spotify.com/v1/audio-analysis/2zkVH2daHyjS51g7PRJFDn,198053,4
588,spotify:track:6DdC4I8ENm7zHH9Jy9pFg4,VACAXIONES,Feid,"('colombian pop', 'latin', 'pop reggaeton', 'reggaeton', 'reggaeton colombiano', 'trap latino')",0.567,0.686,6,-5.096,1,0.119,0.147,0.0,0.118,0.427,92.416,audio_features,6DdC4I8ENm7zHH9Jy9pFg4,https://api.spotify.com/v1/tracks/6DdC4I8ENm7zHH9Jy9pFg4,https://api.spotify.com/v1/audio-analysis/6DdC4I8ENm7zHH9Jy9pFg4,186693,4
589,spotify:track:2L95U6syP0bV3fkYYOzmiW,La Mamá de la Mamá,El Alfa,"('dembow', 'latin', 'rap dominicano', 'reggaeton', 'trap latino')",0.922,0.927,11,-3.025,1,0.105,0.283,0.00331,0.719,0.796,129.978,audio_features,2L95U6syP0bV3fkYYOzmiW,https://api.spotify.com/v1/tracks/2L95U6syP0bV3fkYYOzmiW,https://api.spotify.com/v1/audio-analysis/2L95U6syP0bV3fkYYOzmiW,219000,4
590,spotify:track:0Vd3oU8EfWdZZO1J0W3dBN,Cuántas veces,Danny Ocean,"('latin', 'pop venezolano', 'reggaeton', 'trap latino')",0.863,0.823,11,-4.271,1,0.121,0.246,0.0,0.134,0.406,98.964,audio_features,0Vd3oU8EfWdZZO1J0W3dBN,https://api.spotify.com/v1/tracks/0Vd3oU8EfWdZZO1J0W3dBN,https://api.spotify.com/v1/audio-analysis/0Vd3oU8EfWdZZO1J0W3dBN,157595,4
591,spotify:track:1GNSWpe2SB30zYGbNTD96b,No Bailes Sola,Danna Paola,"('latin', 'latin pop', 'latin viral pop', 'mexican pop', 'pop')",0.598,0.734,10,-3.982,1,0.116,0.208,0.0,0.272,0.621,179.885,audio_features,1GNSWpe2SB30zYGbNTD96b,https://api.spotify.com/v1/tracks/1GNSWpe2SB30zYGbNTD96b,https://api.spotify.com/v1/audio-analysis/1GNSWpe2SB30zYGbNTD96b,180867,4
592,spotify:track:5KFHrrBMyGj5MhVbZMM3ts,Tu Veneno,J Balvin,"('latin', 'reggaeton', 'reggaeton colombiano', 'trap latino')",0.664,0.659,10,-4.232,0,0.0873,0.0625,0.00024,0.0874,0.797,175.826,audio_features,5KFHrrBMyGj5MhVbZMM3ts,https://api.spotify.com/v1/tracks/5KFHrrBMyGj5MhVbZMM3ts,https://api.spotify.com/v1/audio-analysis/5KFHrrBMyGj5MhVbZMM3ts,157320,4
593,spotify:track:5YYW3yRktprLRr47WK219Y,Ella No Es Tuya - Remix,Rochy RD,"('dembow', 'dominican pop', 'rap dominicano', 'trap latino')",0.585,0.611,6,-4.132,1,0.288,0.39,0.0,0.649,0.962,97.041,audio_features,5YYW3yRktprLRr47WK219Y,https://api.spotify.com/v1/tracks/5YYW3yRktprLRr47WK219Y,https://api.spotify.com/v1/audio-analysis/5YYW3yRktprLRr47WK219Y,218107,4
594,spotify:track:3gD4J3RUHy4OUuZ3qAiaiG,Caramelo,Ozuna,"('latin', 'puerto rican pop', 'reggaeton', 'trap latino')",0.728,0.806,6,-3.766,1,0.0623,0.0531,0.000301,0.153,0.698,168.084,audio_features,3gD4J3RUHy4OUuZ3qAiaiG,https://api.spotify.com/v1/tracks/3gD4J3RUHy4OUuZ3qAiaiG,https://api.spotify.com/v1/audio-analysis/3gD4J3RUHy4OUuZ3qAiaiG,217547,4
595,spotify:track:2hdhH9YsYQInj4NYU75XZZ,Me Enamora,Mau y Ricky,"('latin', 'latin pop', 'pop venezolano', 'reggaeton', 'trap latino')",0.779,0.75,4,-2.685,0,0.0634,0.135,2.07e-06,0.184,0.793,95.969,audio_features,2hdhH9YsYQInj4NYU75XZZ,https://api.spotify.com/v1/tracks/2hdhH9YsYQInj4NYU75XZZ,https://api.spotify.com/v1/audio-analysis/2hdhH9YsYQInj4NYU75XZZ,168168,4
596,spotify:track:4Pu0a2TuHOYtI4CCE3HEXI,Sigues Con El - Remix,Arcangel,"('latin', 'latin hip hop', 'reggaeton', 'trap latino')",0.747,0.693,1,-2.97,0,0.298,0.102,2.61e-06,0.0872,0.736,175.994,audio_features,4Pu0a2TuHOYtI4CCE3HEXI,https://api.spotify.com/v1/tracks/4Pu0a2TuHOYtI4CCE3HEXI,https://api.spotify.com/v1/audio-analysis/4Pu0a2TuHOYtI4CCE3HEXI,189567,4
597,spotify:track:69dNigIQhkCnL6pr7iRJPA,Tiempo Pa Olvidar,Abraham Mateo,"('dominican pop', 'latin', 'latin arena pop', 'latin pop', 'latin viral pop', 'reggaeton', 'spanish pop')",0.67,0.659,9,-7.15,1,0.201,0.208,0.0,0.223,0.538,90.026,audio_features,69dNigIQhkCnL6pr7iRJPA,https://api.spotify.com/v1/tracks/69dNigIQhkCnL6pr7iRJPA,https://api.spotify.com/v1/audio-analysis/69dNigIQhkCnL6pr7iRJPA,199521,4
598,spotify:track:2XghxCSGfhpGR2B3ahQXVr,Lento,Mr Eazi,"('afro dancehall', 'afropop', 'ghanaian hip hop', 'nigerian pop', 'swedish dancehall')",0.87,0.721,10,-5.311,0,0.11,0.522,0.648,0.108,0.489,92.025,audio_features,2XghxCSGfhpGR2B3ahQXVr,https://api.spotify.com/v1/tracks/2XghxCSGfhpGR2B3ahQXVr,https://api.spotify.com/v1/audio-analysis/2XghxCSGfhpGR2B3ahQXVr,188910,4
599,spotify:track:3fHEwAssCgM4wJYdjT5Ch0,Súbelo,Anuel AA,"('latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino')",0.625,0.754,6,-4.158,0,0.076,0.17,3.76e-05,0.109,0.746,89.888,audio_features,3fHEwAssCgM4wJYdjT5Ch0,https://api.spotify.com/v1/tracks/3fHEwAssCgM4wJYdjT5Ch0,https://api.spotify.com/v1/audio-analysis/3fHEwAssCgM4wJYdjT5Ch0,239797,4
600,spotify:track:6QSu3mgC8kUYtEDoBBQcJG,Los Besos,Greeicy,"('colombian pop', 'latin', 'latin pop', 'r&b en espanol', 'reggaeton', 'reggaeton colombiano')",0.503,0.762,11,-4.263,1,0.298,0.0756,9.84e-06,0.0919,0.598,167.936,audio_features,6QSu3mgC8kUYtEDoBBQcJG,https://api.spotify.com/v1/tracks/6QSu3mgC8kUYtEDoBBQcJG,https://api.spotify.com/v1/audio-analysis/6QSu3mgC8kUYtEDoBBQcJG,202733,4
601,spotify:track:0Snbzbd74RLfL0i4nn1vU5,Favorito,Camilo,"('colombian pop', 'reggaeton colombiano')",0.611,0.851,9,-2.982,1,0.0598,0.229,0.0,0.232,0.823,178.032,audio_features,0Snbzbd74RLfL0i4nn1vU5,https://api.spotify.com/v1/tracks/0Snbzbd74RLfL0i4nn1vU5,https://api.spotify.com/v1/audio-analysis/0Snbzbd74RLfL0i4nn1vU5,211613,4
602,spotify:track:0P0UtGDZpUMWoFCuDTn78K,Honey Boo,CNCO,"('boy band', 'latin', 'latin pop', 'reggaeton')",0.803,0.642,0,-3.759,1,0.217,0.153,1.76e-06,0.14,0.856,170.037,audio_features,0P0UtGDZpUMWoFCuDTn78K,https://api.spotify.com/v1/tracks/0P0UtGDZpUMWoFCuDTn78K,https://api.spotify.com/v1/audio-analysis/0P0UtGDZpUMWoFCuDTn78K,206987,4
603,spotify:track:6QM3YNDJWPdfHVfbZ2kHvq,Perfecta,Luis Fonsi,"('latin', 'latin pop', 'puerto rican pop')",0.862,0.779,8,-2.857,1,0.0464,0.041,0.0,0.344,0.719,136.005,audio_features,6QM3YNDJWPdfHVfbZ2kHvq,https://api.spotify.com/v1/tracks/6QM3YNDJWPdfHVfbZ2kHvq,https://api.spotify.com/v1/audio-analysis/6QM3YNDJWPdfHVfbZ2kHvq,195373,4
604,spotify:track:3JHpk0DOTOzyh0777JFAky,Diosa,Myke Towers,"('latin', 'reggaeton', 'trap latino')",0.801,0.745,6,-3.733,0,0.063,0.398,0.00603,0.153,0.245,104.965,audio_features,3JHpk0DOTOzyh0777JFAky,https://api.spotify.com/v1/tracks/3JHpk0DOTOzyh0777JFAky,https://api.spotify.com/v1/audio-analysis/3JHpk0DOTOzyh0777JFAky,214013,4
605,spotify:track:5stPVcRqb4qixbafP9e8lt,Hola - Remix,Dalex,"('latin', 'r&b en espanol', 'reggaeton', 'trap latino')",0.655,0.672,0,-5.98,0,0.311,0.471,0.0,0.0767,0.343,181.877,audio_features,5stPVcRqb4qixbafP9e8lt,https://api.spotify.com/v1/tracks/5stPVcRqb4qixbafP9e8lt,https://api.spotify.com/v1/audio-analysis/5stPVcRqb4qixbafP9e8lt,249520,4
606,spotify:track:0x1k6gSTSxaLxe0F2IThaX,Detente,Mike Bahía,"('colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano')",0.736,0.585,7,-4.617,1,0.346,0.273,0.0,0.106,0.363,171.932,audio_features,0x1k6gSTSxaLxe0F2IThaX,https://api.spotify.com/v1/tracks/0x1k6gSTSxaLxe0F2IThaX,https://api.spotify.com/v1/audio-analysis/0x1k6gSTSxaLxe0F2IThaX,181845,4
607,spotify:track:3GaGWoU1KfVqgl7vnRHP55,Demasiadas Mujeres,C. Tangana,"('urbano espanol',)",0.658,0.453,9,-7.378,0,0.39,0.131,0.0002,0.0848,0.358,126.043,audio_features,3GaGWoU1KfVqgl7vnRHP55,https://api.spotify.com/v1/tracks/3GaGWoU1KfVqgl7vnRHP55,https://api.spotify.com/v1/audio-analysis/3GaGWoU1KfVqgl7vnRHP55,153960,4
